zip,type,primary_city,state,county,timezone,area_codes,latitude,longitude,irs_estimated_population
52778,STANDARD,Wilton,IA,Muscatine County,America/Chicago,563,41.58,-91.02,3810
52801,STANDARD,Davenport,IA,Scott County,America/Chicago,563,41.52,-90.57,790
52802,STANDARD,Davenport,IA,Scott County,America/Chicago,563,41.49,-90.64,8120
52803,STANDARD,Davenport,IA,Scott County,America/Chicago,563,41.54,-90.56,17950
52804,STANDARD,Davenport,IA,Scott County,America/Chicago,563,41.55,-90.6,22590
52806,STANDARD,Davenport,IA,Scott County,America/Chicago,563,41.59,-90.63,24840
52807,STANDARD,Davenport,IA,Scott County,America/Chicago,563,41.61,-90.52,13630
83201,STANDARD,Pocatello,ID,Bannock County,America/Boise,208,42.9,-112.39,32600
83202,STANDARD,Pocatello,ID,Bannock County,America/Boise,208,42.93,-112.18,20810
83204,STANDARD,Pocatello,ID,Bannock County,America/Boise,208,42.86,-112.63,14890
83210,STANDARD,Aberdeen,ID,Bingham County,America/Boise,208,43.09,-112.84,3020
83211,STANDARD,American Falls,ID,Power County,America/Boise,208,42.72,-112.99,6240
83212,STANDARD,Arbon,ID,Power County,America/Boise,208,42.53,-112.55,134
83213,STANDARD,Arco,ID,Butte County,America/Boise,208,43.65,-113.28,1120
83214,STANDARD,Arimo,ID,Bannock County,America/Boise,208,42.54,-112.28,700
83215,STANDARD,Atomic City,ID,Bingham County,America/Boise,208,43.44,-112.81,19
83217,STANDARD,Bancroft,ID,Caribou County,America/Boise,208,42.79,-111.91,690
83220,STANDARD,Bern,ID,Bear Lake County,America/Boise,208,42.36,-111.37,132
83221,STANDARD,Blackfoot,ID,Bingham County,America/Boise,208,43.27,-112.56,24930
83226,STANDARD,Challis,ID,Custer County,America/Boise,208,44.65,-114.15,2010
83227,STANDARD,Clayton,ID,Custer County,America/Boise,208,44.16,-114.49,210
83228,STANDARD,Clifton,ID,Franklin County,America/Boise,208,42.18,-112.03,690
83229,STANDARD,Cobalt,ID,Lemhi County,America/Boise,208,45.11,-114.43,0
83230,STANDARD,Conda,ID,Caribou County,America/Boise,208,42.73,-111.53,0
83232,STANDARD,Dayton,ID,Franklin County,America/Boise,208,42.14,-111.96,500
83234,STANDARD,Downey,ID,Bannock County,America/Boise,208,42.42,-112.1,990
83235,STANDARD,Ellis,ID,Custer County,America/Boise,208,44.65,-113.99,50
83236,STANDARD,Firth,ID,Bingham County,America/Boise,208,43.22,-111.99,2360
83237,STANDARD,Franklin,ID,Franklin County,America/Boise,208,42.03,-111.79,1520
83238,STANDARD,Geneva,ID,Bear Lake County,America/Boise,208,42.36,-111.11,136
83241,STANDARD,Grace,ID,Caribou County,America/Boise,208,42.51,-111.74,1890
83243,STANDARD,Holbrook,ID,Oneida County,America/Boise,208,42.3,-112.65,91
83244,STANDARD,Howe,ID,Butte County,America/Boise,208,43.92,-113.1,270
83245,STANDARD,Inkom,ID,Bannock County,America/Boise,208,42.82,-112.23,2150
83246,STANDARD,Lava Hot Springs,ID,Bannock County,America/Boise,208,42.61,-112.04,1000
83250,STANDARD,Mccammon,ID,Bannock County,America/Boise,208,42.68,-112.2,1580
83251,STANDARD,Mackay,ID,Custer County,America/Boise,208,43.95,-113.84,1070
83252,STANDARD,Malad City,ID,Oneida County,America/Boise,208,42.24,-112.3,4030
83253,STANDARD,May,ID,Lemhi County,America/Boise,208,44.48,-113.76,119
83254,STANDARD,Montpelier,ID,Bear Lake County,America/Boise,208,42.28,-111.33,3300
83255,STANDARD,Moore,ID,Butte County,America/Boise,208,43.68,-113.59,1000
83262,STANDARD,Pingree,ID,Bingham County,America/Boise,208,43.12,-112.6,1320
83263,STANDARD,Preston,ID,Franklin County,America/Boise,208,42.2,-111.74,9270
83271,STANDARD,Rockland,ID,Power County,America/Boise,208,42.5,-112.85,520
83272,STANDARD,Saint Charles,ID,Bear Lake County,America/Boise,208,42.14,-111.47,230
83274,STANDARD,Shelley,ID,Bingham County,America/Boise,208,43.34,-112.07,10090
83276,STANDARD,Soda Springs,ID,Caribou County,America/Boise,208,42.75,-111.53,3980
83277,STANDARD,Springfield,ID,Bingham County,America/Boise,208,43.07,-112.67,137
83278,STANDARD,Stanley,ID,Custer County,America/Boise,208,44.26,-114.97,270
83283,STANDARD,Thatcher,ID,Franklin County,America/Boise,208,42.35,-111.64,132
83285,STANDARD,Wayan,ID,Bonneville County,America/Boise,208,43.07,-111.33,55
83286,STANDARD,Weston,ID,Franklin County,America/Boise,208,42.05,-112,1370
83287,STANDARD,Fish Haven,ID,Bear Lake County,America/Boise,208,42.05,-111.44,240
83301,STANDARD,Twin Falls,ID,Twin Falls County,America/Boise,208,42.41,-114.59,52480
83302,STANDARD,Rogerson,ID,Twin Falls County,America/Boise,208,42.23,-115.01,157
83311,STANDARD,Albion,ID,Cassia County,America/Boise,208,42.38,-113.6,610
83313,STANDARD,Bellevue,ID,Blaine County,America/Boise,208,43.39,-114.24,3120
83314,STANDARD,Bliss,ID,Gooding County,America/Boise,208,42.99,-114.95,750
83316,STANDARD,Buhl,ID,Twin Falls County,America/Boise,208,42.6,-114.84,9060
83318,STANDARD,Burley,ID,Cassia County,America/Boise,208,42.39,-113.78,17180
83320,STANDARD,Carey,ID,Blaine County,America/Boise,208,43.48,-113.87,1030
83321,STANDARD,Castleford,ID,Twin Falls County,America/Boise,208,42.4,-114.88,470
83322,STANDARD,Corral,ID,Camas County,America/Boise,208,43.35,-114.98,29
83323,STANDARD,Declo,ID,Cassia County,America/Boise,208,42.46,-113.39,1850
83324,STANDARD,Dietrich,ID,Lincoln County,America/Boise,208,42.87,-114.24,610
83325,STANDARD,Eden,ID,Jerome County,America/Boise,208,42.57,-114.25,870
83327,STANDARD,Fairfield,ID,Camas County,America/Boise,208,43.41,-114.78,930
83328,STANDARD,Filer,ID,Twin Falls County,America/Boise,208,42.56,-114.61,5590
83330,STANDARD,Gooding,ID,Gooding County,America/Boise,208,43.01,-114.7,6060
83332,STANDARD,Hagerman,ID,Gooding County,America/Boise,208,42.81,-114.91,2070
83333,STANDARD,Hailey,ID,Blaine County,America/Boise,208,43.57,-114.21,10200
83334,STANDARD,Hansen,ID,Twin Falls County,America/Boise,208,42.45,-114.26,1790
83335,STANDARD,Hazelton,ID,Jerome County,America/Boise,208,42.58,-114.07,1790
83336,STANDARD,Heyburn,ID,Minidoka County,America/Boise,208,42.56,-113.81,5130
83337,STANDARD,Hill City,ID,Camas County,America/Boise,208,43.3,-115.02,0
83338,STANDARD,Jerome,ID,Jerome County,America/Boise,208,42.73,-114.43,19070
83340,STANDARD,Ketchum,ID,Blaine County,America/Boise,208,43.77,-114.62,6260
83341,STANDARD,Kimberly,ID,Twin Falls County,America/Boise,208,42.42,-114.38,8270
83342,STANDARD,Malta,ID,Cassia County,America/Boise,208,42.22,-113.29,1000
83344,STANDARD,Murtaugh,ID,Twin Falls County,America/Boise,208,42.41,-114.12,1140
83346,STANDARD,Oakley,ID,Cassia County,America/Boise,208,42.18,-113.86,1570
83347,STANDARD,Paul,ID,Minidoka County,America/Boise,208,42.66,-113.81,3240
83348,STANDARD,Picabo,ID,Blaine County,America/Boise,208,43.3,-114.07,127
83349,STANDARD,Richfield,ID,Lincoln County,America/Boise,208,43.07,-114.17,820
83350,STANDARD,Rupert,ID,Minidoka County,America/Boise,208,42.7,-113.62,12010
83352,STANDARD,Shoshone,ID,Lincoln County,America/Boise,208,43.07,-114.41,2930
83355,STANDARD,Wendell,ID,Gooding County,America/Boise,208,42.74,-114.73,4850
83401,STANDARD,Idaho Falls,ID,Bonneville County,America/Boise,208,43.5,-111.89,43530
83402,STANDARD,Idaho Falls,ID,Bonneville County,America/Boise,208,43.52,-112.27,25750
83404,STANDARD,Idaho Falls,ID,Bonneville County,America/Boise,208,43.42,-112,23800
83406,STANDARD,Idaho Falls,ID,Bonneville County,America/Boise,208,43.43,-111.89,17310
83420,STANDARD,Ashton,ID,Fremont County,America/Boise,208,44.05,-111.32,2490
83422,STANDARD,Driggs,ID,Teton County,America/Boise,208,43.73,-111.22,4150
83423,STANDARD,Dubois,ID,Clark County,America/Boise,208,44.22,-112.37,650
83424,STANDARD,Felt,ID,Teton County,America/Boise,208,43.88,-111.21,119
83425,STANDARD,Hamer,ID,Jefferson County,America/Boise,208,43.98,-112.18,490
83427,STANDARD,Iona,ID,Bonneville County,America/Boise,208,43.52,-111.93,2580
83428,STANDARD,Irwin,ID,Bonneville County,America/Boise,208,43.33,-111.17,380
83429,STANDARD,Island Park,ID,Fremont County,America/Boise,208,44.51,-111.35,800
83431,STANDARD,Lewisville,ID,Jefferson County,America/Boise,208,43.68,-112.03,910
83434,STANDARD,Menan,ID,Jefferson County,America/Boise,208,43.75,-112,1670
83435,STANDARD,Monteview,ID,Jefferson County,America/Boise,208,43.94,-112.56,520
83436,STANDARD,Newdale,ID,Fremont County,America/Boise,208,43.86,-111.42,590
83440,STANDARD,Rexburg,ID,Madison County,America/Boise,208,43.78,-111.76,29860
83442,STANDARD,Rigby,ID,Jefferson County,America/Boise,208,43.69,-111.87,22580
83443,STANDARD,Ririe,ID,Jefferson County,America/Boise,208,43.49,-111.58,1300
83444,STANDARD,Roberts,ID,Jefferson County,America/Boise,208,43.73,-112.26,1260
83445,STANDARD,Saint Anthony,ID,Fremont County,America/Boise,208,43.98,-111.79,6300
83446,STANDARD,Spencer,ID,Clark County,America/Boise,208,44.39,-112.22,27
83448,STANDARD,Sugar City,ID,Madison County,America/Boise,208,43.85,-111.69,2690
83449,STANDARD,Swan Valley,ID,Bonneville County,America/Boise,208,43.4,-111.31,360
83450,STANDARD,Terreton,ID,Jefferson County,America/Boise,208,43.83,-112.41,1020
83451,STANDARD,Teton,ID,Fremont County,America/Boise,208,43.88,-111.64,850
83452,STANDARD,Tetonia,ID,Teton County,America/Boise,208,43.85,-111.11,1620
83455,STANDARD,Victor,ID,Teton County,America/Boise,208,43.65,-111.22,4700
83462,STANDARD,Carmen,ID,Lemhi County,America/Boise,208,45.36,-113.82,430
83463,STANDARD,Gibbonsville,ID,Lemhi County,America/Boise,208,45.6,-113.89,45
83464,STANDARD,Leadore,ID,Lemhi County,America/Boise,208,44.49,-113.36,250
83466,STANDARD,North Fork,ID,Lemhi County,America/Boise,208,45.41,-114.05,310
83467,STANDARD,Salmon,ID,Lemhi County,America/Boise,208,45,-113.86,5440
83469,STANDARD,Shoup,ID,Lemhi County,America/Boise,208,45.39,-114.42,26
83501,STANDARD,Lewiston,ID,Nez Perce County,America/Los_Angeles,208,46.16,-116.92,31630
83520,STANDARD,Ahsahka,ID,Clearwater County,America/Los_Angeles,208,46.52,-116.3,180
83522,STANDARD,Cottonwood,ID,Idaho County,America/Boise,208,45.94,-116.52,1720
83523,STANDARD,Craigmont,ID,Lewis County,America/Los_Angeles,208,46.23,-116.48,590
83524,STANDARD,Culdesac,ID,Nez Perce County,America/Los_Angeles,208,46.36,-116.67,860
83525,STANDARD,Elk City,ID,Idaho County,America/Los_Angeles,208,45.8,-115.51,260
83526,STANDARD,Ferdinand,ID,Idaho County,America/Los_Angeles,208,46.14,-116.41,280
83530,STANDARD,Grangeville,ID,Idaho County,America/Los_Angeles,208,45.9,-116.13,5120
83533,STANDARD,Greencreek,ID,Idaho County,America/Los_Angeles,208,46.11,-116.26,190
83535,STANDARD,Juliaetta,ID,Latah County,America/Los_Angeles,208,46.55,-116.74,1000
83536,STANDARD,Kamiah,ID,Idaho County,America/Los_Angeles,208,46.25,-115.96,3360
83537,STANDARD,Kendrick,ID,Latah County,America/Los_Angeles,208,46.64,-116.54,970
83539,STANDARD,Kooskia,ID,Idaho County,America/Los_Angeles,208,46.08,-115.86,1530
83540,STANDARD,Lapwai,ID,Nez Perce County,America/Los_Angeles,208,46.32,-116.78,1980
83541,STANDARD,Lenore,ID,Clearwater County,America/Los_Angeles,208,46.51,-116.47,830
83542,STANDARD,Lucile,ID,Idaho County,America/Los_Angeles,208,45.54,-116.24,93
83543,STANDARD,Nezperce,ID,Lewis County,America/Los_Angeles,208,46.28,-116.23,610
83544,STANDARD,Orofino,ID,Clearwater County,America/Los_Angeles,208,46.48,-116.12,4710
83545,STANDARD,Peck,ID,Nez Perce County,America/Los_Angeles,208,46.42,-116.46,370
83546,STANDARD,Pierce,ID,Clearwater County,America/Los_Angeles,208,46.56,-115.81,490
83547,STANDARD,Pollock,ID,Idaho County,America/Boise,208,45.31,-116.32,190
83548,STANDARD,Reubens,ID,Lewis County,America/Los_Angeles,208,46.36,-116.51,128
83549,STANDARD,Riggins,ID,Idaho County,America/Boise,208,45.39,-116.47,700
83552,STANDARD,Stites,ID,Idaho County,America/Los_Angeles,208,46.08,-115.97,990
83553,STANDARD,Weippe,ID,Clearwater County,America/Los_Angeles,208,46.38,-115.89,810
83554,STANDARD,White Bird,ID,Idaho County,America/Los_Angeles,208,45.69,-116.18,480
83555,STANDARD,Winchester,ID,Nez Perce County,America/Los_Angeles,208,46.21,-116.64,420
83602,STANDARD,Banks,ID,Boise County,America/Boise,208,44.07,-116.11,20
83604,STANDARD,Bruneau,ID,Owyhee County,America/Boise,208,42.52,-115.75,660
83605,STANDARD,Caldwell,ID,Canyon County,America/Boise,208,43.66,-116.63,33150
83607,STANDARD,Caldwell,ID,Canyon County,America/Boise,208,43.71,-116.75,33040
83610,STANDARD,Cambridge,ID,Washington County,America/Boise,208,44.62,-116.7,890
83611,STANDARD,Cascade,ID,Valley County,America/Boise,208,44.59,-115.57,2210
83612,STANDARD,Council,ID,Adams County,America/Boise,208,44.89,-116.54,1760
83615,STANDARD,Donnelly,ID,Valley County,America/Boise,208,44.72,-116.05,1750
83616,STANDARD,Eagle,ID,Ada County,America/Boise,208,43.79,-116.38,33130
83617,STANDARD,Emmett,ID,Gem County,America/Boise,208,43.98,-116.52,15640
83619,STANDARD,Fruitland,ID,Payette County,America/Boise,208,43.96,-116.91,8090
83622,STANDARD,Garden Valley,ID,Boise County,America/Boise,208,44.08,-115.85,1930
83623,STANDARD,Glenns Ferry,ID,Elmore County,America/Boise,208,43.09,-115.37,1380
83624,STANDARD,Grand View,ID,Owyhee County,America/Boise,208,42.91,-116.12,1080
83626,STANDARD,Greenleaf,ID,Canyon County,America/Boise,208,43.67,-116.83,1350
83627,STANDARD,Hammett,ID,Elmore County,America/Boise,208,42.9,-115.56,650
83628,STANDARD,Homedale,ID,Owyhee County,America/Boise,208,43.59,-116.94,4510
83629,STANDARD,Horseshoe Bend,ID,Boise County,America/Boise,208,43.92,-116.17,1700
83631,STANDARD,Idaho City,ID,Boise County,America/Boise,208,43.87,-115.64,1130
83632,STANDARD,Indian Valley,ID,Adams County,America/Boise,208,44.54,-116.41,250
83633,STANDARD,King Hill,ID,Elmore County,America/Boise,208,43.07,-115.19,330
83634,STANDARD,Kuna,ID,Ada County,America/Boise,208,43.43,-116.32,27060
83636,STANDARD,Letha,ID,Gem County,America/Boise,208,43.91,-116.66,100
83637,STANDARD,Lowman,ID,Boise County,America/Boise,208,44.14,-115.32,200
83638,STANDARD,Mccall,ID,Valley County,America/Boise,208,45.07,-115.97,6900
83639,STANDARD,Marsing,ID,Owyhee County,America/Boise,208,43.48,-116.84,3210
83641,STANDARD,Melba,ID,Canyon County,America/Boise,208,43.36,-116.55,3360
83642,STANDARD,Meridian,ID,Ada County,America/Boise,208,43.59,-116.42,52110
83643,STANDARD,Mesa,ID,Adams County,America/Boise,208,44.63,-116.44,65
83644,STANDARD,Middleton,ID,Canyon County,America/Boise,208,43.74,-116.58,14110
83645,STANDARD,Midvale,ID,Washington County,America/Boise,208,44.38,-116.58,580
83646,STANDARD,Meridian,ID,Ada County,America/Boise,208,43.65,-116.43,65690
83647,STANDARD,Mountain Home,ID,Elmore County,America/Boise,208,43.36,-115.52,19640
83648,STANDARD,Mountain Home AFB,ID,Elmore County,America/Boise,208,43.05,-115.86,2370
83650,STANDARD,Murphy,ID,Owyhee County,America/Boise,208,43.08,-116.52,390
83651,STANDARD,Nampa,ID,Canyon County,America/Boise,208,43.6,-116.61,29630
83654,STANDARD,New Meadows,ID,Adams County,America/Boise,208,45.11,-116.36,1460
83655,STANDARD,New Plymouth,ID,Payette County,America/Boise,208,43.94,-116.8,4410
83657,STANDARD,Ola,ID,Gem County,America/Boise,208,44.27,-116.31,153
83660,STANDARD,Parma,ID,Canyon County,America/Boise,208,43.8,-116.91,5930
83661,STANDARD,Payette,ID,Payette County,America/Boise,208,44.06,-116.7,9250
83666,STANDARD,Placerville,ID,Boise County,America/Boise,208,43.96,-115.98,21
83669,STANDARD,Star,ID,Ada County,America/Boise,208,43.72,-116.49,13460
83670,STANDARD,Sweet,ID,Gem County,America/Boise,208,44.01,-116.33,470
83672,STANDARD,Weiser,ID,Washington County,America/Boise,208,44.47,-116.91,7620
83676,STANDARD,Wilder,ID,Canyon County,America/Boise,208,43.65,-116.93,4780
83677,STANDARD,Yellow Pine,ID,Valley County,America/Boise,208,45.02,-115.52,38
83686,STANDARD,Nampa,ID,Canyon County,America/Boise,208,43.49,-116.61,50900
83687,STANDARD,Nampa,ID,Canyon County,America/Boise,208,43.6,-116.54,34410
83702,STANDARD,Boise,ID,Ada County,America/Boise,208,43.71,-116.18,20600
83703,STANDARD,Boise,ID,Ada County,America/Boise,208,43.67,-116.24,15530
83704,STANDARD,Boise,ID,Ada County,America/Boise,208,43.63,-116.28,35400
83705,STANDARD,Boise,ID,Ada County,America/Boise,208,43.56,-116.21,23100
83706,STANDARD,Boise,ID,Ada County,America/Boise,208,43.59,-116.19,24640
83708,STANDARD,Boise,ID,Ada County,America/Boise,208,43.61,-116.21,0
83709,STANDARD,Boise,ID,Ada County,America/Boise,208,43.54,-116.29,55910
83712,STANDARD,Boise,ID,Ada County,America/Boise,208,43.6,-116.12,8040
83713,STANDARD,Boise,ID,Ada County,America/Boise,208,43.63,-116.32,27700
83714,STANDARD,Garden City,ID,Ada County,America/Boise,208,43.64,-116.26,23990
83716,STANDARD,Boise,ID,Ada County,America/Boise,208,43.54,-115.92,20390
83801,STANDARD,Athol,ID,Kootenai County,America/Los_Angeles,208,47.96,-116.68,7360
83802,STANDARD,Avery,ID,Shoshone County,America/Los_Angeles,208,47.17,-115.8,73
83803,STANDARD,Bayview,ID,Kootenai County,America/Los_Angeles,208,47.97,-116.56,680
83804,STANDARD,Blanchard,ID,Bonner County,America/Los_Angeles,208,48.04,-116.96,1440
83805,STANDARD,Bonners Ferry,ID,Boundary County,America/Los_Angeles,208,48.75,-116.51,8270
83808,STANDARD,Calder,ID,Shoshone County,America/Los_Angeles,208,47.31,-116.09,102
83809,STANDARD,Careywood,ID,Bonner County,America/Los_Angeles,208,48.06,-116.59,390
83810,STANDARD,Cataldo,ID,Kootenai County,America/Los_Angeles,208,47.57,-116.47,1040
83811,STANDARD,Clark Fork,ID,Bonner County,America/Los_Angeles,208,48.06,-116.17,1290
83812,STANDARD,Clarkia,ID,Shoshone County,America/Los_Angeles,208,47.02,-116.24,53
83813,STANDARD,Cocolalla,ID,Bonner County,America/Los_Angeles,208,48.1,-116.67,1320
83814,STANDARD,Coeur D Alene,ID,Kootenai County,America/Los_Angeles,208,47.59,-116.91,22460
83815,STANDARD,Coeur D Alene,ID,Kootenai County,America/Los_Angeles,208,47.72,-116.75,34470
83821,STANDARD,Coolin,ID,Bonner County,America/Los_Angeles,208,48.6,-116.86,330
83822,STANDARD,Oldtown,ID,Bonner County,America/Los_Angeles,208,48.13,-116.99,1470
83823,STANDARD,Deary,ID,Latah County,America/Los_Angeles,208,46.79,-116.51,1350
83824,STANDARD,Desmet,ID,Benewah County,America/Los_Angeles,208,47.12,-116.91,270
83830,STANDARD,Fernwood,ID,Benewah County,America/Los_Angeles,208,47.09,-116.36,610
83832,STANDARD,Genesee,ID,Latah County,America/Los_Angeles,208,46.56,-116.88,1560
83833,STANDARD,Harrison,ID,Kootenai County,America/Los_Angeles,208,47.54,-116.7,1240
83834,STANDARD,Harvard,ID,Latah County,America/Los_Angeles,208,46.94,-116.69,195
83835,STANDARD,Hayden,ID,Kootenai County,America/Los_Angeles,208,47.78,-116.71,23370
83836,STANDARD,Hope,ID,Bonner County,America/Los_Angeles,208,48.26,-116.24,940
83837,STANDARD,Kellogg,ID,Shoshone County,America/Los_Angeles,208,47.57,-116.11,2600
83839,STANDARD,Kingston,ID,Shoshone County,America/Los_Angeles,208,47.59,-116.24,1140
83842,STANDARD,Medimont,ID,Kootenai County,America/Los_Angeles,208,47.44,-116.47,135
83843,STANDARD,Moscow,ID,Latah County,America/Los_Angeles,208,46.71,-116.91,20940
83845,STANDARD,Moyie Springs,ID,Boundary County,America/Los_Angeles,208,48.7,-116.12,1610
83846,STANDARD,Mullan,ID,Shoshone County,America/Los_Angeles,208,47.46,-115.74,590
83847,STANDARD,Naples,ID,Boundary County,America/Los_Angeles,208,48.59,-116.4,1700
83848,STANDARD,Nordman,ID,Bonner County,America/Los_Angeles,208,48.67,-116.88,210
83850,STANDARD,Pinehurst,ID,Shoshone County,America/Los_Angeles,208,47.46,-116.21,2150
83851,STANDARD,Plummer,ID,Benewah County,America/Los_Angeles,208,47.28,-116.88,1700
83852,STANDARD,Ponderay,ID,Bonner County,America/Los_Angeles,208,48.31,-116.54,1540
83854,STANDARD,Post Falls,ID,Kootenai County,America/Los_Angeles,208,47.78,-117.02,44090
83855,STANDARD,Potlatch,ID,Latah County,America/Los_Angeles,208,46.96,-116.91,2040
83856,STANDARD,Priest River,ID,Bonner County,America/Los_Angeles,208,48.38,-116.89,5690
83857,STANDARD,Princeton,ID,Latah County,America/Los_Angeles,208,46.9,-116.81,780
83858,STANDARD,Rathdrum,ID,Kootenai County,America/Los_Angeles,208,47.84,-116.88,16580
83860,STANDARD,Sagle,ID,Bonner County,America/Los_Angeles,208,48.18,-116.56,6270
83861,STANDARD,Saint Maries,ID,Benewah County,America/Los_Angeles,208,47.2,-116.55,5840
83864,STANDARD,Sandpoint,ID,Bonner County,America/Los_Angeles,208,48.34,-116.45,17700
83868,STANDARD,Smelterville,ID,Shoshone County,America/Los_Angeles,208,47.52,-116.18,690
